followers_count,friends_count,favorites_count,statuses_count,default_profile,default_profile_image,verified,bot
5126,2134,11993,42682,1,0,0,1
155,155,40121,25185,1,0,0,0
94,35,28170,13697,0,0,0,0
34803,32729,22828,89982,1,0,0,1
847,1647,12646,9986,1,0,0,0
156,358,6359,26202,1,1,0,1
1934,1954,290,1127,1,0,0,0
1319,1368,17094,2851,1,0,0,0
1095,1525,51987,54264,1,0,0,1
1777,2543,23475,6887,0,0,0,1
4226,4960,93528,46181,1,0,0,0
6006,6014,22003,34052,1,0,0,0
89697,90079,46000,109883,0,0,0,1
1431,1477,1974,34056,1,0,0,0
326,937,13875,9185,1,1,0,0
5,9,4,1,1,1,0,0
4193,4767,19980,18436,1,0,0,0
12078,13207,11142,16591,1,0,0,0
1874,2218,20957,10570,1,0,0,0
3400,3008,25282,79293,0,0,0,0
20508,22391,64052,76293,1,0,0,0
4482,4500,86790,74684,1,0,0,0
133,332,5534,7173,1,0,0,0
3756,4118,71489,91509,1,0,0,0
2515,3249,14788,11254,1,0,0,0
2048,2008,31988,39239,1,0,0,0
617,909,37605,18769,0,0,0,0
4181,4827,661,108260,1,0,0,0
3609,3780,34490,26063,1,0,0,0
4888,5174,108004,72396,1,0,0,1
4002,4814,15488,28381,0,0,0,0
22330,20893,10880,40998,1,0,0,1
39750,40132,9012,67659,0,0,0,1
8114,8499,65843,175519,1,0,0,0
751,667,15548,9509,1,0,0,0
303,1209,8803,8373,1,0,0,0
322,1511,1814,1419,1,0,0,1
5999,4728,22342,39534,1,0,0,1
543,445,54955,59625,1,0,0,1
5759,6111,64465,107227,0,0,0,0
3982,3948,57819,53077,0,0,0,0
3159,4990,56807,46680,0,0,0,0
4193,4606,29687,22104,1,0,0,0
1037,166,139754,31262,1,1,0,0
2919,2230,115521,50076,0,0,0,0
41384,42381,30877,58005,1,0,0,1
6092,6369,52532,55014,0,0,0,0
4530,4520,1056,103398,1,0,0,0
11240,9156,14292,53060,1,0,0,1
4944,5440,37735,115485,0,0,0,1
14808,14418,56524,89948,1,0,0,0
394,896,6578,2754,1,0,0,0
6777,7178,39415,40954,1,0,0,0
3043,4981,3865,38261,0,0,0,0
1928,701,185398,161091,1,0,0,1
1733,1691,36771,50384,1,0,0,1
11326,11157,159204,223222,1,0,0,1
2137,1363,84132,63694,0,0,0,0
1231,572,177315,133001,1,0,0,0
223,942,10015,9209,1,0,0,0
3872,3612,23616,55963,1,0,0,0
8084,8813,20111,37061,1,0,0,0
1097,1432,42442,22350,1,0,0,0
54703,46640,55835,46746,0,0,0,1
99,130,912,568,1,0,0,0
268,188,2198,1810,1,0,0,0
64,104,2587,2137,1,0,0,0
98,118,11323,13907,1,0,0,0
1891,1887,59387,45343,1,0,0,1
47883,50899,123394,147429,1,0,0,1
4583,5024,81414,79410,1,0,0,0
13688,14776,99342,119864,1,0,0,1
855,1005,84864,45055,1,0,0,1
254,299,10274,38199,1,1,0,0
1210,1239,39369,37396,1,0,0,0
5283,5778,33238,94858,1,0,0,1
56,174,2449,1277,1,0,0,0
4167,4336,98,13385,1,0,0,0
57936,58051,92180,91034,1,0,0,0
30070,29184,251444,164704,0,0,0,1
111301,112000,118514,234207,0,0,0,0
1918,508,244065,46629,1,0,0,0
2129,4907,5268,10553,1,1,0,0
2011,3428,49953,24972,1,0,0,0
2795,4991,30309,43040,1,0,0,0
603,270,127887,105322,1,0,0,1
361,168,49784,57835,1,1,0,0
6649,7285,349088,115536,1,0,0,1
38,362,371,96,0,0,0,0
1276,38,19538,60777,1,0,0,1
331,510,141197,80076,0,0,0,0
1383,3618,15135,30108,0,0,0,0
3758,4483,32289,57797,1,0,0,1
8865,9657,58185,40849,0,0,0,0
21622,21659,65731,77862,1,0,0,1
992,1499,13346,5024,1,0,0,0
367,585,3431,8678,0,0,0,0
20907,20487,145637,40024,1,0,0,1
19142,17282,35747,84348,1,0,0,1
1695,3437,12533,9712,1,0,0,0
27574,28194,17613,69778,0,0,0,1
79750,76275,22780,71710,0,0,0,1
429,739,24167,7589,1,0,0,0
2957,4702,8996,8742,1,0,0,1
1400,1905,27106,26622,1,0,0,0
2832,3184,60116,15843,0,0,0,0
318,398,27416,15210,1,0,0,0
1947,2103,32392,28143,0,0,0,0
1127,1505,65484,167026,0,0,0,0
28700,28800,3684,70057,0,0,0,0
1008,2052,2626,7126,1,0,0,1
709,1003,36546,36293,0,0,0,0
256,336,4033,10246,1,0,0,0
64878,64538,65981,144975,1,0,0,1
1169,3750,74592,9436,0,0,0,0
450,732,1682,5275,1,0,0,0
2750,1353,134905,160275,1,1,0,0
136,413,14751,17854,1,0,0,0
30981,23006,16839,74501,1,0,0,1
865,1066,7909,10323,1,0,0,0
704,383,25246,22763,1,0,0,0
30,246,1693,1573,1,1,0,0
778,2553,48790,39576,1,0,0,0
94123,63620,6987,135027,1,0,0,1
3747,4234,75348,44326,0,0,0,1
392,718,29520,46665,1,0,0,0
1779,1993,70164,98701,1,0,0,1
97,362,18975,17508,1,0,0,1
9323,9901,163332,186830,0,0,0,0
31875,33441,115084,90711,0,0,0,1
13405,14015,135475,41996,0,0,0,0
8319,7100,41005,41861,0,0,0,0
709,1443,10549,12784,1,0,0,0
451,401,13438,43219,1,0,0,0
1310,2465,21909,10513,1,0,0,0
2925,4314,16460,37763,0,0,0,0
26333,28095,102436,39326,1,0,0,1
149,203,1614,2965,0,0,0,0
283,641,1716,628,1,0,0,0
1742,4964,5162,26140,0,0,0,0
740,1781,8719,3520,1,0,0,0
1429,1211,39392,35963,1,0,0,0
8103,8603,42968,66971,1,0,0,0
5746,6015,186969,85700,0,0,0,0
760,1738,3722,4396,1,0,0,0
10645,8335,141603,217551,1,0,0,0
2835,4978,53418,63932,1,0,0,0
2854,4983,9954,13315,1,0,0,0
132,252,7827,7151,1,0,0,0
3673,3397,14887,14670,0,0,0,0
2556,0,0,22108,0,0,0,0
4788,3211,19331,18556,1,0,0,0
378,516,3218,1088,1,0,0,0
6198,4631,31377,36881,0,0,0,0
42326,39561,199020,62812,1,0,0,0
267,1042,9383,9140,1,0,0,0
1023,1620,34114,34604,1,0,0,1
957,993,14798,25357,1,0,0,0
3583,4968,23734,34453,0,0,0,0
507,905,8001,7896,1,0,0,0
2173,3727,17326,10015,0,0,0,1
38,78,3138,2161,1,1,0,0
19710,20158,94703,387972,0,0,0,0
3623,4979,25743,28563,0,0,0,0
1129,1699,163418,72938,1,0,0,0
1877,2358,15348,34377,0,0,0,1
1601,1666,59432,74259,1,0,0,1
4300,5001,1804,5608,1,0,0,0
16937,16986,19043,26597,1,0,0,1
2932,4168,6814,6870,1,0,0,1
54206,56200,112188,85784,1,0,0,1
794,742,19870,8900,0,0,0,0
39,86,6277,5071,1,1,0,0
65787,41694,578476,584588,0,0,0,1
3012,4812,130978,215255,1,0,0,1
25,98,20730,621,1,1,0,0
643,908,37077,30282,1,1,0,0
14520,15916,20346,242493,0,0,0,1
4945,5124,176068,220345,1,0,0,0
21485,21718,58005,174508,1,0,0,0
13107,10557,8121,75633,0,0,0,0
8536,9279,80253,90674,0,0,0,1
24034,24857,291939,318242,1,0,0,1
54787,51661,118669,191306,1,0,0,1
441,1173,18082,17046,1,0,0,0
9,76,546,592,1,0,0,0
4092,4985,81298,76779,1,0,0,0
1164,599,36957,76822,1,0,0,1
120,250,10175,3900,1,0,0,0
1630,1304,44562,26517,1,0,0,0
549,944,11148,21760,1,0,0,1
42593,42555,80600,98340,0,0,0,0
2098,2213,47202,49227,0,0,0,0
61,181,4153,6737,0,0,0,0
3139,4999,18791,19946,1,0,0,0
4625,5087,32364,77122,0,0,0,0
32060,33272,187668,220385,0,0,0,0
29080,29474,23110,30911,1,0,0,0
383,770,5506,6412,1,0,0,0
228,325,4506,6797,1,0,0,1
200,680,5287,8317,1,0,0,0
4727,5003,397637,262925,1,0,0,0
749,1687,11362,12733,1,0,0,0
1520,1094,6479,21447,1,0,0,0
1858,5002,9548,17602,1,0,0,1
716,490,168566,128866,1,1,0,1
8658,8776,282523,279436,1,0,0,1
1091,1106,52197,46717,1,0,0,0
853,1057,14740,5196,1,0,0,0
3870,0,0,37658,1,0,0,0
3523,5002,32905,135135,1,0,0,0
5325,5674,36142,8590,1,0,0,0
14659,15217,25452,238466,0,0,0,0
809,1059,22884,12503,1,0,0,0
127,224,8587,10286,1,0,0,0
1180,1236,5981,7355,1,0,0,0
889,485,92182,68046,1,1,0,0
342,462,6867,3788,0,0,0,0
1305,1583,31202,9783,1,1,0,1
1841,3084,15913,21242,1,0,0,0
1649,2674,40711,44811,1,0,0,0
3188,4999,10016,6726,1,0,0,0
1823,2999,146624,93786,1,1,0,0
4922,4944,217,3063,1,0,0,1
239,149,53614,31647,1,0,0,0
2848,3597,38200,44909,0,0,0,0
9888,9826,626580,348551,0,0,0,0
193,144,62643,31610,1,1,0,0
16922,18090,10584,22358,0,0,0,0
1463,1718,22769,20171,1,0,0,0
240,193,23730,19871,0,0,0,0
497,1026,30965,158466,1,1,0,0
5039,5390,37734,138758,1,0,0,0
208,645,44315,12974,0,0,0,0
3522,3547,69964,87799,1,0,0,1
313,598,4052,3734,1,0,0,0
2018,2569,22541,39071,1,0,0,0
3188,4862,45066,40250,1,0,0,0
42885,43552,21336,96565,1,0,0,1
65,35,15180,7866,1,1,0,0
323,643,60309,25460,0,0,0,0
41949,42357,9464,81365,1,0,0,1
44548,41193,165472,325146,0,0,0,1
6042,5712,102496,94037,1,0,0,0
985,1713,19794,53696,1,0,0,1
285,522,30446,31546,1,0,0,1
3203,4964,37038,139570,1,0,0,0
3206,3527,43301,84277,1,0,0,0
90,194,5946,3577,1,0,0,0
1103,1290,1841,1782,1,0,0,0
4661,5063,40175,9947,1,0,0,0
34642,25597,29932,97960,1,0,0,1
834,1090,36553,16356,1,0,0,0
39282,40634,47763,77306,1,0,0,1
2434,2450,18502,14729,1,0,0,0
2171,3447,6690,19561,0,0,0,0
5729,4841,109935,87319,0,0,0,0
6217,6603,19135,47135,0,0,0,0
2134,2897,9207,10774,1,0,0,0
1239,621,76021,40012,1,0,0,0
4757,3783,103218,135810,0,0,0,0
1553,1330,14639,8804,0,0,0,0
32477,32945,23106,26997,1,0,0,0
3213,3825,20705,20553,1,0,0,1
1559,4796,6138,12674,1,0,0,0
9439,9376,12115,23604,1,0,0,0
231,223,8117,8356,0,0,0,0
3591,4831,67647,40072,1,0,0,0
4160,4965,2368,34303,1,0,0,0
593,244,63198,117699,0,0,0,0
10104,10679,155514,164297,1,0,0,0
343,697,22134,7461,1,0,0,0
26621,18194,155997,140185,1,0,0,0
5568,5749,15867,21110,0,0,0,0
10253,10636,30940,25486,0,0,0,0
777,1415,109664,72131,1,0,0,0
811,896,8580,10564,0,0,0,0
4938,2836,529,2255,1,0,0,1
32535,34590,4417,46596,1,0,0,0
2487,2710,16435,37951,1,0,0,0
8549,9053,56737,67583,1,0,0,1
4812,5289,178555,151825,1,0,0,0
543,888,619,8519,1,0,0,0
14186,14670,30328,48333,1,0,0,1
3565,3685,77688,107771,1,0,0,1
4688,5143,68860,48917,0,0,0,1
39362,39583,192592,278058,1,0,0,1
526,1154,505,873,1,0,0,0
3754,4054,41081,46019,1,0,0,1
11749,11817,18754,28602,1,0,0,1
11044,12066,20614,44811,0,0,0,1
6396,5203,214458,164161,1,0,0,0
13307,14650,416229,527000,1,0,0,1
331,723,5974,3203,1,0,0,0
14912,15191,8497,15160,0,0,0,0
19764,21336,171786,194488,0,0,0,0
5933,5991,31469,14287,1,0,0,0
1181,1247,31244,22425,1,1,0,0
1706,0,0,24636,1,0,0,0
16180,16527,1994,5513,1,0,0,0
217,520,2868,3021,1,0,0,0
649,871,23530,12269,1,0,0,0
45005,34740,233,17594,1,0,0,1
25157,19246,31761,146358,0,0,0,0
3570,3979,35649,23417,0,0,0,0
991,1093,10545,31005,1,1,0,0
1036,1252,1965,2015,1,0,0,0
362,926,32743,23570,1,0,0,0
29309,14698,117898,208081,1,0,0,1
480,299,55090,21842,0,0,0,0
4491,4571,44979,59921,1,0,0,0
452,1009,157991,27671,1,0,0,0
14233,15655,91099,100328,1,0,0,0
7774,8338,41633,24384,1,0,0,0
12361,13594,104279,132517,1,0,0,0
40937,40609,126664,204837,1,0,0,1
2334,3541,15670,10598,1,0,0,0
56586,51888,24002,71973,0,0,0,1
9067,9039,18129,29099,0,0,0,0
790,1094,72132,71983,1,0,0,0
3664,4999,145196,94530,0,0,0,0
7274,7060,148015,198926,1,0,0,0
1351,1351,11821,18326,1,0,0,0
2432,1204,110,11447,1,0,0,1
1740,2821,16961,29062,1,0,0,0
9518,10087,77126,326131,1,0,0,0
10182,10866,10462,20189,0,0,0,0
425,523,24274,23165,0,0,0,0
4938,1496,39526,318948,1,0,0,1
7491,7746,101267,40265,1,0,0,0
5020,4838,34806,48176,1,1,0,0
1683,3217,53600,76038,1,0,0,0
8871,9612,94805,107258,1,0,0,0
1632,4343,17933,8016,0,0,0,0
1887,2475,2633,841,1,0,0,0
1393,1907,15805,17663,1,0,0,0
62045,61604,131625,99458,0,0,0,1
4116,4952,51019,21033,1,0,0,0
1292,2769,11741,11140,1,0,0,0
17111,17064,34195,56166,0,0,0,0
8364,8287,411644,423606,1,0,0,0
303,610,7686,1725,1,0,0,0
45,147,2965,1271,1,0,0,0
520,959,4718,3677,0,0,0,0
7122,7790,65671,72699,1,0,0,1
5188,5630,81393,12266,1,0,0,0
1512,2222,15569,17306,1,0,0,0
8122,8837,12586,11350,1,0,0,0
1166,1942,32565,31109,1,0,0,0
4534,4984,89463,12048,1,0,0,0
843,773,52700,87361,1,1,0,1
37485,32206,58762,96644,1,0,0,0
29826,31219,28296,90928,1,0,0,1
31126,30912,290092,304215,1,0,0,1
1750,1811,48260,39154,1,0,0,0
518,866,26252,27903,1,1,0,0
3233,4999,35265,252003,1,0,0,0
12691,13367,120332,80514,1,0,0,0
201,1573,3852,2012,1,1,0,0
6721,6802,24078,23028,0,0,0,0
2248,2659,45845,40899,1,0,0,0
1207,1341,1049,3866,1,0,0,0
14915,14932,83141,104296,0,0,0,1
5860,6442,69701,82809,1,0,0,1
3357,4639,36754,16479,0,0,0,0
36408,33141,225961,188228,1,0,0,1
38987,37780,24358,43806,1,0,0,0
19620,19560,65770,27530,1,0,0,1
38144,39019,18800,199138,1,0,0,1
38235,3558,79197,54882,0,0,0,0
548,1206,8843,4398,1,0,0,0
3806,3774,59665,50541,1,0,0,0
6610,7256,96949,38171,0,0,0,1
31384,21912,16328,65182,1,0,0,1
3368,3415,125285,89813,0,0,0,0
96781,96201,299902,157208,1,0,0,1
4610,4583,100687,90390,1,0,0,0
3243,4956,101895,104831,1,0,0,1
198,610,3389,6852,1,0,0,0
1749,4994,67088,243667,1,0,0,1
4256,4861,5487,157548,0,0,0,0
1436,1529,54925,61468,0,0,0,0
688,980,17577,26310,1,0,0,0
1835,4573,87744,81406,1,0,0,0
11136,11792,14579,32649,1,0,0,0
2672,3891,7233,21313,0,0,0,0
426,510,15392,16986,1,0,0,0
5566,5293,156063,164993,1,0,0,1
2828,2803,42035,20408,1,0,0,1
4742,2498,88737,403758,1,0,0,0
1,22,67,137,1,1,0,0
5369,5635,24640,29591,1,0,0,0
2727,1816,49104,161497,1,0,0,0
1927,2160,48346,38670,1,0,0,0
2137,2308,107500,80188,1,0,0,1
550,763,4604,3973,1,0,0,0
5376,4825,14905,101257,1,0,0,0
3725,3495,115400,56030,1,0,0,0
301,1021,11472,15747,1,0,0,1
8839,9333,336305,318931,0,0,0,1
289,561,18238,7077,0,0,0,0
7413,7542,109,12399,1,0,0,1
21898,23046,86427,37314,1,0,0,0
1257,1418,125388,86912,1,0,0,0
3987,1850,302843,520175,1,0,0,0
6734,5174,402843,75900,0,0,0,0
6,109,3192,1358,1,1,0,0
7566,8030,49146,128871,1,0,0,0
736,936,18608,67722,1,0,0,0
5900,5978,23325,11940,1,0,0,0
136072,30836,164982,193023,1,0,0,1
2086,3463,82446,27219,0,0,0,0
156,182,5513,8545,1,0,0,0
3327,4754,59456,17765,0,0,0,0
30394,30793,131665,143597,0,0,0,1
1442,2101,7138,6915,1,0,0,0
72155,69354,27470,177155,1,0,0,1
2213,3246,17517,46473,1,0,0,1
13287,12245,2294,93006,0,0,0,0
2330,3615,860,1104,1,0,0,0
2048,2578,12193,16865,1,0,0,0
6030,6251,78510,85531,1,0,0,1
465,892,1907,1611,1,0,0,1
1157,762,116124,112271,1,0,0,0
57073,53356,145631,121576,1,0,0,1
711,506,39641,38261,1,0,0,0
7715,7533,326071,353600,1,0,0,1
1488,1612,23842,107203,1,0,0,0
391,1023,8519,4542,1,0,0,0
11321,12191,25395,40104,1,0,0,0
40257,40117,107426,135611,1,0,0,1
3543,4203,196328,89803,1,0,0,0
1141,1197,42788,118209,0,0,0,0
40865,44340,103337,45945,1,0,0,0
468,1184,17285,7583,1,0,0,0
4360,4999,73352,68512,1,0,0,0
22609,20668,63445,82000,1,0,0,1
4286,4756,13959,9472,1,0,0,0
9947,10913,42834,29634,0,0,0,0
827,1174,1620,2596,1,0,0,0
7579,7652,125279,59771,0,0,0,0
2823,4864,40515,32589,1,0,0,0
146,109,18887,20239,1,0,0,0
7767,7961,4377,51209,1,0,0,0
4590,4944,60299,44821,1,0,0,1
10325,6780,369024,595981,1,0,0,0
4729,5145,136565,75515,1,0,0,1
10384,8868,29817,96911,0,0,0,0
1068,914,51167,47517,1,0,0,0
10670,10683,113187,47867,1,0,0,0
8786,9604,271589,273290,1,0,0,0
693,1390,50829,28830,1,0,0,0
1418,3204,2864,34957,0,0,0,0
293,331,32910,23595,1,0,0,0
9128,9899,28612,41825,1,0,0,0
1513,1606,62688,36172,0,0,0,0
7429,7646,30825,244494,0,0,0,1
3384,4697,78883,46295,0,0,0,0
5978,5635,263628,156233,1,0,0,0
2534,2362,102306,20850,1,0,0,0
222,736,3074,4529,1,0,0,1
641,689,20310,16453,1,0,0,0
202,165,6709,4085,1,0,0,0
11178,11287,89369,63475,1,0,0,0
4604,5063,91426,42507,1,0,0,0
187,380,3187,4215,1,0,0,0
16674,14261,9169,12929,0,0,0,0
429,1087,7212,1159,1,0,0,0
4718,5089,6349,10483,1,0,0,0
810,1370,11830,4648,1,0,0,0
610,2575,4960,2728,1,0,0,0
3555,4998,304310,272403,1,0,0,1
2554,3339,45111,47592,1,0,0,0
2907,4036,6069,2027,1,0,0,0
5123,5467,24653,56298,0,0,0,0
6151,6584,3867,10340,0,0,0,0
1271,3268,15481,12644,0,0,0,0
3453,5000,69544,94752,1,0,0,0
0,1,1,11,1,0,0,0
110,111,8756,2423,1,0,0,0
491,360,4062,7863,0,0,0,0
223,343,5727,1334,1,0,0,0
1833,117,2663,39766,0,0,0,0
588,163,4868,3704,1,0,0,0
54,111,4204,19661,0,0,0,0
233,55,1201,90,0,0,0,0
1017,1384,122408,51658,0,0,0,0
95,141,2485,5596,0,0,0,0
96,141,153,2553,0,0,0,0
162,204,11495,2004,0,0,0,0
1119,1463,3812,2500,1,0,0,0
848,661,46283,49716,0,0,0,0
225,216,16244,774,0,0,0,0
355,260,14142,1218,0,0,0,0
328,259,56461,44297,0,0,0,0
278,250,7981,535,1,0,0,0
137,127,1147,274,0,0,0,0
308,215,41500,107,1,0,0,0
214,143,1653,2637,0,0,0,0
115,120,50,691,0,0,0,0
146,224,22007,9188,1,0,0,0
284,207,20039,7055,0,0,0,0
0,0,9,0,0,0,0,0
1,34,8,1,1,0,0,0
409,228,10191,11699,0,0,0,0
329,576,5909,8776,0,0,0,0
3,20,2,8,1,0,0,0
265,467,5198,3629,0,0,0,0
340,204,16831,28086,0,0,0,0
0,9,1,1,1,0,0,0
1215,1173,38302,45258,0,0,0,0
924,1435,11186,23761,0,0,0,0
144,106,6694,1874,1,0,0,0
498,768,31059,26287,0,0,0,0
0,11,2,2,1,0,0,0
154,129,28814,15464,1,0,0,0
1127,854,506,956,1,0,0,0
349,288,2202,886,1,0,0,0
338,205,19168,10590,0,0,0,0
540,514,22153,10539,1,0,0,0
408,191,15595,5930,1,0,0,0
168,170,8287,9107,1,0,0,0
1056,408,16122,32715,0,0,0,0
259,140,259,3062,0,0,0,0
1,0,0,0,1,1,0,0
207,94,35,59364,1,0,0,0
8379,598,29201,164,0,0,0,0
270,257,15324,2211,0,0,0,0
528,128,13083,147938,0,0,0,0
303,488,79,7015,1,1,0,0
338,454,309,15886,0,0,0,0
12281,383,96,102433,0,0,0,0
119,914,5809,17471,0,0,0,0
1,0,14,0,1,1,0,0
387,385,6578,12514,0,0,0,0
131,115,3701,3493,0,0,0,0
3018,704,39479,53544,0,0,0,0
184,218,11835,9867,1,0,0,0
535,803,82,36442,0,0,0,0
90,103,3374,553,0,0,0,0
846,183,396,16112,0,0,0,0
128,123,7506,2658,1,0,0,0
127,90,25702,4514,0,0,0,0
326,196,7556,5687,0,0,0,0
56,81,151,3,1,0,0,0
557,427,68929,20831,0,0,0,0
1199,255,42390,10381,0,0,0,0
4,0,0,1,1,1,0,0
456,101,369,30523,0,0,0,0
299,456,8651,14449,1,0,0,0
541,801,9829,14314,0,0,0,0
1113,265,198,49905,0,0,0,0
357,236,4555,14921,1,0,0,0
94,145,154,1390,0,0,0,0
70,84,2738,925,1,0,0,0
460,422,7694,47528,0,0,0,0
106,309,78,3776,1,0,0,0
9497,1368,12786,7070,0,0,0,0
229,70,16186,11628,1,0,0,0
587,333,3437,78080,0,0,0,0
405,301,19845,11133,1,0,0,0
389,299,1516,27658,0,0,0,0
4534,4995,153150,102699,0,0,0,0
347,482,52580,38212,0,0,0,0
193,543,1755,5110,1,0,0,0
732,1092,113672,103476,0,0,0,0
8043,3463,9803,20801,1,0,1,0
359,611,63309,25751,1,0,0,0
152,108,0,23128,0,0,0,0
129,139,436,14703,0,0,0,0
187,427,49845,11061,0,0,0,0
1165,334,22932,14530,0,0,0,0
199,224,0,35860,1,0,0,0
160,97,10,6617,0,0,0,0
374,184,2792,12986,0,0,0,0
92,278,509,448,1,0,0,0
0,0,0,0,1,0,0,0
3899,194,1261,30266,0,0,0,0
56,80,250,111,1,0,0,0
124,148,22,1106,1,0,0,0
289,0,10657,5697,1,0,0,0
186,292,27287,5082,1,0,0,0
127,362,8482,9559,0,0,0,0
297,141,8199,3311,1,0,0,0
3744,550,3890,17789,1,0,1,0
2670,2777,696,1205,0,0,0,0
453,164,4514,26323,0,0,0,0
447,239,15229,45720,1,0,0,0
165,128,978,13638,0,0,0,0
0,4,74,6,0,0,0,0
192,822,1564,4163,0,0,0,0
676,110,3,89,0,0,0,0
342,189,11409,7823,1,0,0,0
174,224,610,198,1,0,0,0
103,123,1977,1695,1,0,0,0
144,181,127,713,0,0,0,0
312,202,2730,29098,0,0,0,0
489,178,1080,16534,0,0,0,0
312,514,43,7301,0,0,0,0
2157,443,21616,34698,1,0,0,0
190,281,5206,147240,0,0,0,0
3503,509,3520,40605,0,0,0,0
55,107,8902,6330,0,0,0,0
69,68,64325,37999,0,0,0,0
760,1936,144976,82435,0,0,0,0
1,1,11,13,0,0,0,0
4,26,0,0,1,1,0,0
162,138,4025,7304,0,0,0,0
635,1441,15352,9445,0,0,0,0
660,1117,39026,66049,0,0,0,0
263,195,4342,16859,0,0,0,0
686,845,21532,462283,0,0,0,0
733,222,19046,7041,0,0,0,0
0,6,1576,308,1,0,0,0
6576,293,7167,342016,0,0,0,0
566,232,19339,142624,0,0,0,0
1627,647,206690,65817,1,0,0,0
105,120,583,305,0,0,0,0
2,11,0,0,1,0,0,0
301,1030,11687,6558,0,0,0,0
557,616,2361,5144,1,0,0,0
43,63,162,1486,1,0,0,0
4465,59,18821,35306,0,0,0,0
519,594,146,42639,1,0,0,0
394,246,1951,19119,0,0,0,0
646,200,217,10784,0,0,0,0
122,393,3456,1008,1,0,0,0
492,64,2557,1367,1,0,0,0
1178,4963,3501,4180,1,0,0,0
8739,7269,51355,92911,0,0,0,0
189,660,3589,3442,0,0,0,0
360,344,13714,19268,0,0,0,0
872,1607,9607,4902,1,0,0,0
1,22,49,49,0,0,0,0
2990,795,51114,110140,0,0,0,0
537,424,11381,7852,1,0,0,0
3115,3333,52810,36545,0,0,0,0
64922,1836,5918,139386,0,0,1,0
2996,339,1601,6050,0,0,0,0
2869,583,22108,191228,1,0,0,0
1055,745,13585,20959,1,0,0,0
96,355,99,1355,1,0,0,0
159,164,2205,689,1,0,0,0
5772,4477,18271,38942,0,0,0,0
190,632,10044,23599,0,0,0,0
193,435,4466,7430,0,0,0,0
0,4,1,8,1,0,0,0
215,209,10900,16965,0,0,0,0
280,1078,44665,33242,1,0,0,0
0,1,3332,58,1,0,0,0
228,89,19226,12204,0,0,0,0
509,743,29492,22145,0,0,0,0
13309,6877,39113,44115,0,0,0,0
17,39,706,45,1,0,0,0
2197,163,13796,18849,1,0,0,0
105,157,12654,10656,1,0,0,0
190,252,54295,22119,1,0,0,0
290,425,5974,29299,0,0,0,0
157,52,710,55938,1,0,0,0
1944,603,12348,45521,0,0,0,0
227,159,22918,5384,0,0,0,0
201,63,1,1,0,0,0,0
260,221,7355,32611,0,0,0,0
958,249,3195,22774,0,0,0,0
748,207,10491,39645,0,0,0,0
9608,570,8940,25222,0,0,0,0
314,309,6645,34715,0,0,0,0
608,357,8951,13357,1,0,0,0
2778,779,234325,198395,0,0,0,0
216,619,32524,12951,1,0,0,0
341,89,4636,453,1,0,0,0
340,213,17697,47554,0,0,0,0
5198,117,27502,27124,1,0,1,0
344,1465,22248,12909,1,0,0,0
2657,152,12666,112336,0,0,0,0
807,527,1815,3182,1,0,0,0
181,143,423,165,0,0,0,0
2601,395,196,65522,0,0,0,0
93,96,92,4389,1,0,0,0
0,0,0,20,1,0,0,0
2366,1651,37979,66886,0,0,0,0
21,42,153,297,1,0,0,0
59,77,918,17032,0,0,0,0
131,274,2239,9564,0,0,0,0
135,302,650,1208,0,0,0,0
156,233,5080,6203,0,0,0,0
602,1669,37331,6112,1,0,0,0
46,322,1510,565,1,0,0,0
372,183,263236,42666,0,0,0,0
262,201,9710,17389,0,0,0,0
1026,126,0,2251,0,0,0,0
4,50,0,0,1,0,0,0
154,165,6784,3005,0,0,0,0
162,320,7962,11570,1,0,0,0
139,84,6929,3750,0,0,0,0
332,792,21739,7163,1,0,0,0
122,248,1249,59753,1,0,0,0
428,446,9850,7422,0,0,0,0
251,381,5366,140855,0,0,0,0
5880,540,10476,1610,1,0,0,0
0,12,21,6,1,0,0,0
404,178,338,2845,0,0,0,0
363,349,9308,6268,1,0,0,0
167,123,44,284,0,0,0,0
107,201,1548,1844,1,0,0,0
0,0,0,0,1,0,0,0
369,355,72409,32561,0,0,0,0
914,651,3864,108842,0,0,0,0
190,477,9304,8190,1,0,0,0
435,1568,141,1868,0,0,0,0
648,91,542,3,0,0,0,0
1489,228,4994,65096,0,0,0,0
0,27,102,20,1,0,0,0
363,544,42644,21950,0,0,0,0
0,2,4,3,1,0,0,0
527,1801,734,3371,1,0,0,0
225,297,18357,1729,0,0,0,0
181,166,719,980,1,0,0,0
856,2509,48585,103010,0,0,0,0
302,1432,5754,2477,1,0,0,0
136,649,176,2478,1,0,0,0
1051,1121,143910,73875,0,0,0,0
1077,74,901,112,1,0,0,0
857,472,2425,31406,1,0,0,0
311,691,43015,36117,1,0,0,0
306,0,4940,3716,0,0,0,0
326,957,658,1504,1,0,0,0
303,633,3768,4285,0,0,0,0
991,2521,25348,78119,0,0,0,0
271,1091,4068,8518,0,0,0,0
202,546,274,1878,0,0,0,0
1003,391,64653,5934,1,0,0,0
610,643,6632,50916,0,0,0,0
370,775,7977,13900,0,0,0,0
218,182,5424,4825,1,0,0,0
142,235,12374,8244,1,0,0,0
2307,1744,16117,150631,0,0,0,0
335,1464,7284,12297,0,0,0,0
1856,506,5678,39049,1,0,0,0
